tiempo,paso,n_part
181.5141,0.02,52
181.5331,0.019,52
181.5541,0.021,52
181.5741,0.02,52
181.5941,0.02,52
181.6141,0.02,52
181.63411,0.02,101
181.6551,0.021,101
181.6761,0.021,101
181.6941,0.018,101
181.71411,0.02,101
181.73311,0.019,101
181.7541,0.021,101
181.7731,0.019,51
181.7961,0.023,51
181.8141,0.018,51
181.8331,0.019,51
181.8561,0.023,51
181.8741,0.018,51
181.8941,0.02,51
181.9151,0.021,51
181.9381,0.023,51
181.9681,0.03,52
181.9731,0.005,52
181.9951,0.022,52
182.0161,0.021,52
182.0341,0.018,52
182.0561,0.022,52
182.0751,0.019,52
182.09511,0.02,52
182.11711,0.022,52
182.13611,0.019,52
182.1551,0.019,52
182.1741,0.019,52
182.1941,0.02,52
182.2151,0.021,101
182.2351,0.02,101
182.2541,0.019,51
182.27611,0.022,51
182.2951,0.019,51
182.31511,0.02,51
182.33511,0.02,51
182.35712,0.022,51
182.37512,0.018,51
182.39713,0.022,51
182.41513,0.018,51
182.43613,0.021,51
182.45512,0.019,51
182.47513,0.02,51
182.49413,0.019,51
182.51413,0.02,51
182.53613,0.022,51
182.55513,0.019,52
182.57413,0.019,52
182.59413,0.02,52
182.61713,0.023,52
182.63612,0.019,52
182.65613,0.02,52
182.67613,0.02,52
182.69614,0.02,52
182.71814,0.022,52
182.73415,0.016,52
182.75615,0.022,52
182.77515,0.019,101
182.79614,0.021,101
182.81714,0.021,101
182.83514,0.018,51
182.85614,0.021,51
182.87514,0.019,51
182.89613,0.021,51
182.91614,0.02,51
182.93614,0.02,51
182.95415,0.018,51
182.97615,0.022,51
182.99416,0.018,51
183.01416,0.02,51
183.03616,0.022,51
183.05516,0.019,51
183.07616,0.021,51
183.09616,0.02,51
183.11516,0.019,51
183.13516,0.02,51
183.15416,0.019,52
183.17416,0.02,52
183.19617,0.022,52
183.21817,0.022,52
183.23517,0.017,52
183.25717,0.022,52
183.27617,0.019,52
183.29617,0.02,52
183.31717,0.021,52
183.33617,0.019,52
183.35516,0.019,52
183.37616,0.021,101
183.39417,0.018,51
183.41617,0.022,51
183.43417,0.018,51
183.45517,0.021,51
183.47717,0.022,51
183.49617,0.019,51
183.51418,0.018,51
183.53517,0.021,51
183.55518,0.02,51
183.57417,0.019,51
183.59418,0.02,51
183.61618,0.022,51
183.63718,0.021,51
183.65417,0.017,51
183.67517,0.021,51
183.69717,0.022,51
183.71518,0.018,51
183.73817,0.023,51
183.75418,0.016,51
183.77818,0.024,51
183.79419,0.016,51
183.81519,0.021,51
183.83818,0.023,51
183.85718,0.019,51
183.87418,0.017,51
183.89818,0.024,51
183.91418,0.016,51
183.93819,0.024,51
183.95619,0.018,51
183.97719,0.021,100
183.9952,0.018,50
184.0152,0.02,50
184.0342,0.019,50
184.05719,0.023,50
184.07619,0.019,50
184.09718,0.021,50
184.11719,0.02,50
184.13618,0.019,50
184.15419,0.018,50
184.1762,0.022,50
184.19519,0.019,50
184.21619,0.021,50
184.23518,0.019,50
184.25418,0.019,50
184.27518,0.021,50
184.29617,0.021,50
184.31618,0.02,50
184.33418,0.018,50
184.35419,0.02,50
184.37619,0.022,50
184.39519,0.019,50
184.41418,0.019,50
184.43619,0.022,50
184.45518,0.019,50
184.47719,0.022,50
184.49419,0.017,50
184.51419,0.02,50
184.5362,0.022,50
184.55519,0.019,50
184.57419,0.019,50
184.59518,0.021,0
184.61418,0.019,0
184.63618,0.022,0
184.65619,0.02,0
184.67519,0.019,0
184.69519,0.02,0
184.71619,0.021,0
184.73619,0.02,0
184.75519,0.019,0
184.77419,0.019,0
184.79718,0.023,0
184.81519,0.018,0
184.83618,0.021,0
184.85518,0.019,0
184.87518,0.02,0
184.89519,0.02,0
184.91519,0.02,0
184.93419,0.019,0
184.95518,0.021,0
184.97719,0.022,0
184.99619,0.019,0
185.01419,0.018,0
185.03719,0.023,0
185.05519,0.018,0
185.07619,0.021,0
185.09518,0.019,0
185.11418,0.019,0
185.13618,0.022,0
185.15518,0.019,0
185.17418,0.019,0
185.19717,0.023,0
185.21617,0.019,0
185.23517,0.019,0
185.25717,0.022,0
185.27417,0.017,0
185.29617,0.022,0
185.31717,0.021,0
185.33517,0.018,0
185.35718,0.022,0
185.37518,0.018,0
185.39519,0.02,0
185.41418,0.019,0
185.43518,0.021,0
185.45418,0.019,0
185.47418,0.02,0
185.49518,0.021,0
185.51617,0.021,0
185.53618,0.02,0
185.55618,0.02,0
185.57518,0.019,0
185.59718,0.022,0
185.61618,0.019,0
185.63718,0.021,0
185.65817,0.021,0
185.67517,0.017,0
185.69417,0.019,0
185.71417,0.02,0
185.73418,0.02,0
185.75517,0.021,0
185.77617,0.021,0
185.79617,0.02,0
185.81517,0.019,0
185.83417,0.019,0
185.85617,0.022,0
185.87617,0.02,0
185.89618,0.02,0
185.91418,0.018,0
185.93419,0.02,0
185.9542,0.02,0
185.9742,0.02,0
185.9942,0.02,0
186.0152,0.021,0
186.0382,0.023,0
186.05719,0.019,0
186.0752,0.018,0
186.0972,0.022,0
186.1162,0.019,0
186.13719,0.021,0
186.1572,0.02,0
186.1742,0.017,0
186.19719,0.023,0
186.21619,0.019,0
186.23718,0.021,0
186.25519,0.018,0
186.27419,0.019,0
186.29619,0.022,0
186.3162,0.02,0
186.3362,0.02,0
186.3562,0.02,0
186.3762,0.02,0
186.3952,0.019,0
186.4142,0.019,0
186.4362,0.022,0
186.45421,0.018,0
186.4752,0.021,0
186.4942,0.019,0
186.5162,0.022,0
186.53421,0.018,0
186.5552,0.021,0
186.5742,0.019,0